cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio
2,2,500,7,4,1,1,0,5500,0,167,91
0,0,580,5,5,4,1,0,15000,9900,2200,191
0,0,80,1,1,1,1,0,1370,0,50,21
0,0,210,4,5,12,1,1,2975,2620,1184,38
3,3,106,3,3,7,1,0,2250,900,186,33
1,1,30,1,1,11,1,0,1200,500,21,16
0,0,156,3,2,1,1,0,2000,0,147,31
0,0,60,1,1,1,1,0,1250,0,0,19
0,0,200,3,4,2,1,0,3600,3672,780,46
0,0,70,2,2,1,1,0,1000,280,138,13
0,0,177,4,5,5,1,0,9200,1500,959,117
0,0,103,3,3,1,1,0,2500,735,19,38
0,0,440,4,4,1,1,0,12000,0,2500,181
0,0,65,2,1,8,1,1,1700,600,92,22
2,2,260,5,3,12,1,0,4000,2000,487,54
0,0,200,4,4,1,1,0,4320,0,375,65
0,0,96,3,2,12,1,0,3050,1122,231,39
0,0,68,2,2,2,1,1,2900,690,137,37
2,2,300,5,5,1,0,0,4500,0,450,74
0,0,34,1,1,2,1,0,750,305,27,10
4,0,398,5,6,2,1,0,8500,3500,700,108
2,2,100,1,1,1,1,0,2600,0,0,35
2,2,176,4,5,6,1,1,6500,2136,704,87
2,2,90,2,2,4,0,1,4000,500,250,54
2,2,680,7,6,1,1,0,8000,0,428,132
2,2,220,4,3,9,1,1,15000,3000,1138,200
0,0,110,2,2,1,0,0,2120,0,174,32
0,0,180,3,2,2,1,1,5500,1260,255,70
0,0,36,1,1,8,1,0,1800,410,93,8
2,2,450,4,4,8,1,0,12700,2394,836,170
1,1,103,3,2,1,1,0,3300,812,336,43
3,3,101,2,2,5,1,0,1800,480,500,27
0,0,196,4,4,11,1,0,6000,2450,1458,77
1,1,28,1,1,1,1,0,1980,495,68,26
0,0,260,3,4,1,1,0,4500,0,0,68
0,0,330,4,2,1,1,0,1870,0,400,29
1,1,70,3,2,6,1,0,1189,607,96,16
1,1,33,1,1,3,1,0,1200,500,13,16
0,0,160,3,3,3,1,0,10500,2200,505,134
0,0,60,2,1,9,1,0,1350,506,42,18
0,0,36,1,1,1,1,0,1379,130,99,10
0,0,20,1,1,1,1,1,2060,0,0,27
3,3,70,2,1,1,1,0,750,375,26,11
0,0,180,3,4,1,1,1,4700,0,2,71
0,0,105,3,3,5,1,0,2150,980,0,28
0,0,275,4,5,1,1,0,9700,4200,1334,123
2,2,450,2,2,1,1,0,1512,0,71,25
4,0,360,4,6,1,1,0,7700,864,300,116
0,0,140,2,2,5,0,1,1900,700,150,25
0,0,900,3,5,1,1,0,8000,0,2250,121
3,3,152,3,5,9,1,0,6000,1600,321,88
0,0,280,3,4,1,1,1,8000,0,500,121
0,0,230,4,4,5,0,0,2500,2564,934,32
4,0,92,3,2,6,1,0,2100,700,167,27
2,2,58,1,1,1,1,0,1100,0,34,19
4,0,41,2,1,5,0,0,1193,248,0,16
0,0,206,4,4,10,1,0,12000,1890,917,153
4,0,214,3,3,1,1,0,5900,2016,227,75
0,0,110,2,2,18,1,0,1710,1286,0,22
2,2,100,2,1,1,1,0,777,0,25,13
2,2,80,2,2,4,1,0,1200,250,0,16
2,2,311,3,4,20,0,0,13000,3075,1753,174
0,0,200,2,3,1,1,1,15000,1700,667,191
4,0,96,3,2,10,1,0,3200,800,189,41
1,1,140,4,2,1,0,0,6000,1700,380,78
0,0,138,3,3,17,1,0,7070,1100,382,90
0,0,140,3,3,6,1,1,3900,2200,359,50
1,1,60,2,2,2,0,0,1250,592,0,17
0,0,40,1,1,1,0,0,600,0,34,10
0,0,178,3,4,6,1,1,10200,2700,667,130
0,0,140,3,3,1,1,1,4900,0,25,74
0,0,72,2,1,1,1,0,1020,864,0,13
0,0,117,2,1,5,0,1,2700,720,11,35
0,0,35,1,1,1,1,0,977,0,30,13
3,3,42,1,1,1,1,1,890,360,0,13
2,2,29,1,1,1,1,0,1100,0,8,15
0,0,130,2,1,1,1,0,2150,650,9,28
1,1,100,3,2,4,1,0,5000,2350,333,65
1,1,39,1,1,4,1,0,609,450,44,8
0,0,61,1,1,9,0,0,1600,394,0,21
4,0,750,4,5,1,0,0,10400,0,667,157
2,2,142,4,3,3,1,0,2700,900,277,36
4,0,650,4,4,1,1,0,7500,0,200,113
0,0,69,2,2,1,1,0,1700,0,73,26
0,0,100,2,2,1,1,0,2600,0,46,40
2,2,300,4,2,3,1,0,8000,1750,500,107
0,0,190,3,4,14,1,1,2740,1700,900,35
1,1,115,2,2,13,1,0,4500,950,2731,58
4,0,119,3,1,5,1,0,1200,926,100,16
0,0,100,2,3,4,1,1,1890,1200,42,24
0,0,55,2,1,3,1,0,1087,400,0,14
0,0,44,1,1,2,1,1,3000,724,89,39
0,0,316,4,6,18,1,1,8000,4767,1963,102
0,0,83,2,3,1,1,0,3500,200,167,53
2,2,1000,5,7,1,1,0,14980,0,1904,246
0,0,150,3,2,8,1,0,4800,1172,0,61
0,0,53,2,1,7,1,0,4200,450,42,54
0,0,49,2,1,1,1,0,970,400,4,13
4,0,185,3,3,6,1,0,2200,1200,100,28
1,1,40,1,1,1,1,0,1200,0,20,19
0,0,65,2,1,3,1,0,1140,654,9,15
0,0,67,3,2,10,0,0,1560,496,72,20
0,0,46,1,1,9,1,0,2200,500,35,28
4,0,205,3,2,2,1,0,2200,950,156,28
3,3,550,5,5,1,1,0,9000,0,500,160
4,0,50,1,1,3,1,0,650,393,33,9
0,0,266,4,5,7,1,0,10900,2900,1167,139
1,1,280,3,2,10,1,1,8000,3140,1126,104
0,0,1600,6,6,1,1,1,7600,0,1834,115
0,0,70,1,1,4,1,0,2400,760,156,31
0,0,84,3,2,8,0,0,2340,700,250,30
2,2,40,1,1,3,0,0,1000,496,116,14
1,1,117,3,2,7,1,0,4110,750,384,53
0,0,68,2,2,8,1,1,3430,1030,236,44
2,2,140,2,2,11,1,1,2800,692,104,38
0,0,450,4,2,1,1,0,13000,0,1000,196
3,3,44,1,2,3,1,0,1350,140,100,20
0,0,40,1,1,3,1,1,3200,686,52,41
0,0,70,1,2,1,1,1,8250,1300,209,105
0,0,50,1,2,1,1,0,900,0,50,14
2,2,405,2,3,7,1,0,4000,3500,699,54
0,0,75,2,2,1,1,0,3160,700,165,41
2,2,80,3,3,3,1,0,1501,560,0,20
0,0,450,4,5,1,1,0,12000,0,1334,181
0,0,225,4,5,10,1,1,7106,1600,0,91
0,0,250,3,2,35,1,1,15000,2500,1084,191
0,0,60,2,1,5,0,0,2200,965,165,28
0,0,31,1,1,9,0,1,3400,1500,150,44
0,0,100,3,1,1,1,0,2000,0,164,31
2,2,20,1,1,6,0,0,1050,420,79,14
0,0,200,3,4,1,1,0,7000,0,25,106
4,0,50,1,1,8,1,0,1690,780,62,22
0,0,61,3,2,15,1,0,2200,712,90,28
0,0,200,3,4,3,1,0,9800,4475,820,125
2,2,100,2,2,1,1,0,11000,0,100,181
0,0,365,4,5,4,1,0,13900,3722,2588,177
0,0,38,1,1,13,1,0,3000,414,64,39
1,1,49,2,1,4,1,0,1350,362,58,18
0,0,207,3,5,6,1,0,12000,2400,934,153
4,0,82,3,2,6,1,0,1500,825,142,20
0,0,400,5,4,1,1,0,4000,0,250,61
1,1,170,4,2,6,1,0,9000,2420,834,116
3,3,105,3,2,3,1,1,2890,370,217,43
0,0,383,4,4,2,1,0,3004,2189,709,39
0,0,168,3,3,3,1,0,2700,1605,322,35
0,0,53,2,2,10,1,1,2400,1940,389,31
3,3,320,4,3,1,1,0,4500,0,125,80
0,0,300,3,4,18,1,0,9900,3500,834,126
4,0,100,3,2,1,1,0,2200,0,0,34
0,0,40,1,1,1,1,0,900,0,80,12
0,0,180,3,1,1,1,0,2500,0,334,38
0,0,257,4,5,8,1,1,7500,2730,1107,96
0,0,178,2,4,2,1,0,7000,2300,891,89
0,0,179,3,3,9,0,1,12000,1828,472,153
3,3,64,2,1,1,1,0,1750,300,42,26
3,3,60,2,1,1,1,0,990,326,25,15
0,0,55,1,1,11,0,0,2200,696,148,28
0,0,50,1,1,8,0,0,1970,470,0,25
0,0,82,3,2,19,0,0,1994,470,0,26
1,1,60,1,1,7,1,0,1210,650,106,16
3,3,40,1,1,9,0,1,1200,1300,68,18
4,0,230,4,4,1,1,0,5100,0,320,77
0,0,73,2,1,2,1,0,1300,680,20,17
0,0,79,2,2,1,1,1,2000,600,75,26
0,0,230,3,4,3,1,0,4800,2000,292,61
1,1,214,3,3,4,1,0,14000,3575,1050,181
0,0,120,2,1,1,1,0,1500,0,90,23
0,0,200,4,2,1,0,0,2500,0,334,38
3,3,85,3,2,9,0,1,3300,940,102,49
0,0,45,1,1,1,0,1,5520,3000,0,70
3,3,30,1,1,4,1,0,755,198,22,12
0,0,57,2,2,3,1,0,2300,476,0,30
0,0,500,4,7,1,1,0,15000,0,2500,226
0,0,322,4,5,17,1,1,15000,2700,1875,191
0,0,20,1,1,3,0,0,1530,224,0,20
3,3,100,2,2,1,0,0,1346,0,0,24
0,0,620,4,6,1,1,0,15000,8133,4520,191
3,3,240,4,3,1,1,0,2500,0,120,45
0,0,95,3,2,10,1,0,7000,900,142,89
0,0,35,1,1,6,1,0,2100,542,99,27
2,2,325,5,4,1,1,1,8900,0,417,146
0,0,58,3,1,1,1,1,2800,456,21,36
0,0,200,4,4,6,0,0,9000,1400,1000,115
0,0,92,3,2,2,1,0,1100,1407,250,14
2,2,65,2,1,9,1,0,1545,450,94,7
4,0,57,2,1,2,1,0,800,378,31,11
0,0,50,2,1,2,1,0,1600,400,0,21
0,0,165,4,5,4,1,1,9500,2500,315,121
1,1,70,2,1,6,1,0,1900,900,122,25
0,0,230,4,3,1,0,0,4000,2400,513,51
1,1,34,1,1,3,0,1,2000,820,114,26
1,1,25,1,1,1,0,0,660,0,0,11
0,0,50,2,1,2,1,0,1800,0,0,23
3,3,120,3,2,2,1,1,2975,700,155,44
3,3,60,2,1,1,1,0,1400,0,96,25
0,0,67,2,2,8,1,0,2240,980,215,29
0,0,22,1,1,26,1,0,2100,384,40,27
0,0,197,3,1,1,1,0,2100,0,290,32
3,3,105,3,3,3,1,1,2300,1300,130,34
0,0,80,2,2,1,0,0,1556,0,0,8
2,2,140,4,2,5,0,0,2500,820,253,34
1,1,70,2,2,9,1,0,4000,1200,184,52
3,3,383,5,5,1,1,0,10000,0,250,178
0,0,172,3,4,5,1,0,9000,1650,900,115
3,3,57,2,2,6,0,0,1800,425,75,27
0,0,32,1,1,23,1,0,2000,1800,416,26
2,2,341,10,6,1,1,0,5500,0,459,91
2,2,600,5,6,1,1,1,10500,0,642,173
0,0,43,2,1,13,0,0,2000,307,18,26
4,0,98,3,2,1,1,0,1233,727,84,16
0,0,36,2,1,6,1,0,1790,590,0,23
1,1,42,1,1,4,1,1,2800,500,79,37
4,0,120,3,3,8,0,0,2700,700,167,35
1,1,78,2,2,8,1,0,1400,720,290,19
0,0,113,3,4,7,1,0,4000,1600,591,51
0,0,47,2,1,1,0,0,1390,560,0,18
0,0,60,2,2,5,1,0,1300,478,0,17
3,3,77,2,1,1,0,0,1130,0,25,17
3,3,75,2,2,3,1,0,1500,200,142,22
0,0,60,3,1,3,1,0,1550,470,0,20
0,0,240,3,4,9,1,0,5800,2100,825,74
0,0,48,1,1,4,1,0,3400,633,114,44
2,2,70,3,1,8,1,0,1300,395,71,18
2,2,345,3,3,1,0,1,3500,0,150,58
0,0,250,4,2,2,0,1,15000,3000,100,191
0,0,158,4,4,4,1,1,3500,1990,589,45
3,3,55,2,1,1,1,1,1300,0,34,24
1,1,80,2,1,17,1,0,1820,866,235,24
3,3,42,1,1,11,1,0,2200,500,50,33
0,0,80,3,3,20,1,0,4450,600,242,57
0,0,50,1,1,1,1,0,1550,519,28,20
1,1,380,4,3,9,1,0,15000,3220,1348,194
0,0,85,2,2,6,1,1,5300,1200,67,68
2,2,120,4,3,1,1,0,3250,0,0,44
0,0,214,4,5,6,1,0,3251,2235,1026,42
0,0,277,4,4,5,1,0,3800,4200,1947,49
4,0,50,2,1,4,1,0,1080,330,0,14
2,2,90,3,2,2,0,0,2000,530,159,27
0,0,287,4,5,1,1,1,6000,0,317,91
0,0,11,1,1,1,0,1,2000,300,42,26
3,3,62,2,1,7,0,0,1620,485,54,24
0,0,45,1,1,7,0,1,3100,522,120,40
3,3,80,2,1,1,1,0,1650,200,70,25
0,0,115,3,3,5,0,0,4890,1000,234,62
3,3,110,2,2,3,1,1,1800,600,152,27
0,0,162,3,3,4,1,0,7000,1756,367,89
1,1,85,3,2,4,1,0,1800,1250,306,24
2,2,105,4,3,5,1,0,1900,1148,228,26
0,0,180,2,2,1,1,0,3000,1,1,46
1,1,80,2,1,9,1,0,831,330,159,11
0,0,56,2,1,6,1,0,2200,680,11,28
0,0,70,2,1,15,1,0,1200,1049,35,16
1,1,70,1,2,6,0,0,1200,1100,85,16
2,2,75,3,1,4,0,0,1000,482,145,14
0,0,420,4,6,1,1,0,6500,300,417,98
0,0,279,3,3,1,1,1,3500,0,182,53
0,0,160,4,4,1,1,0,2400,0,0,37
0,0,41,1,1,1,1,0,1100,250,0,14
0,0,97,2,2,3,1,0,2200,1400,42,28
3,3,40,1,1,7,1,1,1400,400,36,21
0,0,110,3,2,5,1,1,3600,1217,215,46
2,2,298,4,3,3,1,1,2500,330,300,34
2,2,87,4,2,2,1,0,1600,370,160,22
0,0,150,5,5,3,0,1,3700,1800,917,47
0,0,113,3,2,8,1,0,2975,1750,359,38
2,2,293,6,2,1,1,0,2600,0,138,43
0,0,90,3,2,1,1,0,2000,1017,165,26
2,2,305,4,3,14,1,0,9000,2500,660,120
4,0,50,2,1,1,0,0,1040,0,277,14
0,0,150,3,3,1,1,0,3300,0,135,50
3,3,367,3,4,8,0,0,15000,7000,1032,220
1,1,50,2,1,9,1,1,2350,505,64,31
0,0,230,3,4,7,0,0,8000,3200,1167,102
0,0,125,3,3,6,1,1,5500,1600,247,70
1,1,140,3,2,4,1,0,1350,1100,95,18
0,0,63,3,2,18,1,0,1800,550,0,23
0,0,110,2,1,21,1,0,3300,975,234,42
0,0,54,2,1,13,1,0,1610,480,0,21
3,3,67,2,1,3,1,0,1523,330,50,23
0,0,296,3,4,2,1,0,8864,1860,0,113
2,2,70,2,1,1,1,0,1000,0,75,17
0,0,50,2,1,1,0,0,1100,50,0,17
0,0,160,3,2,1,0,0,3500,0,0,53
0,0,60,2,2,14,0,0,2200,460,20,28
0,0,220,3,4,12,1,1,8000,3120,1034,102
0,0,340,4,3,1,1,0,13000,0,1167,196
0,0,52,2,1,1,0,0,1150,50,34,15
2,2,50,2,1,1,1,0,915,100,63,13
2,2,60,2,1,3,1,0,2200,290,80,30
0,0,125,3,3,1,1,0,2450,100,15,37
0,0,36,2,1,1,0,0,1080,0,0,17
2,2,100,3,2,5,1,0,1500,730,120,20
0,0,550,4,7,1,1,1,11500,0,1650,173
0,0,60,3,1,4,0,0,1105,383,0,14
4,0,48,1,1,4,0,0,500,490,17,7
0,0,164,3,3,3,1,1,9000,1795,210,115
2,2,90,3,2,2,1,0,1200,280,100,16
3,3,78,3,2,4,1,0,2800,450,75,41
0,0,44,2,1,1,1,0,1125,260,0,15
2,2,180,3,3,1,1,0,2950,1500,267,40
4,0,82,3,2,1,1,0,1200,650,100,16
0,0,49,1,1,7,1,1,2900,830,139,37
0,0,400,5,4,1,0,0,13970,0,417,210
0,0,74,2,3,26,1,0,3200,450,40,41
0,0,110,2,1,1,1,0,1500,0,163,23
0,0,58,1,1,1,1,1,3500,475,70,45
1,1,23,1,1,5,0,0,1540,320,0,20
1,1,95,3,2,3,1,0,2500,1061,67,33
0,0,196,4,3,13,0,0,5000,2420,931,64
0,0,70,2,1,1,1,0,2300,0,123,35
3,3,148,2,1,3,1,0,1650,385,880,25
0,0,70,2,1,2,1,0,1280,1100,0,17
0,0,30,1,1,5,0,0,2300,610,134,30
0,0,300,3,2,1,1,0,2700,0,250,41
0,0,53,1,1,5,0,1,2600,1132,0,33
0,0,96,3,2,5,1,1,3148,920,81,40
0,0,190,3,4,10,0,0,6000,1764,48,77
0,0,250,3,5,1,1,1,6000,0,7,91
2,2,130,4,1,1,0,0,2150,0,0,36
0,0,250,3,3,1,1,0,4250,0,519,64
4,0,50,1,1,7,1,0,650,305,13,9
2,2,840,5,6,1,1,0,8000,0,511,132
1,1,95,3,3,5,1,0,1999,750,291,26
0,0,33,1,1,1,0,0,1305,250,0,17
1,1,60,2,1,2,1,0,1350,380,0,18
0,0,51,1,1,11,1,1,4950,900,125,63
1,1,200,4,3,2,1,0,8000,1900,756,104
0,0,212,4,5,7,1,0,4500,2850,1067,58
2,2,66,3,1,1,1,0,1525,15,0,26
0,0,150,3,5,14,1,0,3102,1423,452,40
1,1,48,2,1,12,1,0,1270,400,9,17
0,0,90,2,2,1,1,0,2500,0,274,38
3,3,136,4,3,3,0,0,4000,750,327,59
0,0,40,1,1,14,1,0,3000,557,95,39
0,0,100,1,2,1,0,0,1700,0,0,26
0,0,32,1,1,18,1,0,1200,330,100,16
0,0,30,1,1,13,1,1,3300,700,9,42
0,0,170,2,2,1,1,0,5500,0,600,83
4,0,184,4,3,1,1,0,3240,0,220,49
0,0,368,4,5,1,1,0,5000,4210,2661,64
0,0,230,3,4,12,1,0,7000,3300,917,89
0,0,214,4,6,4,1,1,11000,2000,780,140
2,2,37,1,1,7,0,0,2000,425,0,27
0,0,450,5,5,1,0,0,5540,0,520,84
0,0,87,3,2,6,1,0,2000,1284,231,26
0,0,70,2,1,1,1,0,1300,0,25,20
0,0,54,2,1,1,1,0,1250,480,7,16
2,2,155,4,3,7,1,0,3300,1200,356,44
0,0,35,1,1,1,1,0,1100,0,30,14
0,0,160,4,4,1,1,0,4500,0,0,68
2,2,95,3,2,1,1,0,1400,210,122,19
0,0,113,2,1,5,1,0,3000,1000,50,39
1,1,70,3,2,9,1,0,850,1002,255,11
0,0,131,3,2,1,1,0,1800,1497,600,23
2,2,130,3,3,2,1,0,3200,690,150,43
3,3,72,2,1,1,1,0,1300,80,40,19
2,2,130,2,1,1,1,0,1280,0,59,21
1,1,80,2,3,7,1,1,1300,850,320,10
0,0,50,3,2,1,1,0,2800,150,30,43
0,0,54,2,1,4,0,0,2000,570,10,26
0,0,130,3,3,23,1,0,2800,1290,489,36
3,3,230,4,1,3,1,0,3500,1287,370,52
0,0,50,2,1,1,1,0,1100,300,0,14
2,2,100,3,2,1,1,0,2800,0,0,46
2,2,40,1,1,2,0,1,970,0,0,13
4,0,75,3,1,1,0,0,12000,296,0,181
0,0,30,1,1,4,0,1,1200,1787,144,16
3,3,68,2,2,3,1,0,1800,400,82,27
0,0,117,3,3,1,1,0,2700,0,16,41
3,3,600,5,4,1,1,1,12000,0,1167,214
0,0,126,3,2,18,0,0,1610,990,0,21
3,3,290,4,4,1,1,0,2500,0,262,45
3,3,120,3,1,4,1,0,1500,1090,125,22
1,1,35,1,1,3,1,1,1600,450,0,21
2,2,40,1,1,2,0,1,970,0,0,13
0,0,56,2,2,4,1,0,2000,500,0,26
4,0,53,2,1,1,1,0,800,0,65,11
0,0,270,4,4,11,1,1,15000,2800,100,191
3,3,150,4,2,1,1,0,1100,600,0,20
0,0,40,1,1,1,0,0,980,0,0,13
0,0,31,1,1,9,1,1,3280,400,109,42
0,0,50,2,2,1,1,0,1275,450,23,17
0,0,347,5,5,1,1,0,7000,0,500,106
0,0,70,3,1,14,0,0,1800,428,42,23
1,1,75,2,1,4,1,0,1200,440,0,16
3,3,90,3,2,3,0,0,1105,405,31,17
0,0,200,3,4,10,1,0,1190,1600,550,16
0,0,201,4,4,13,1,0,5933,2600,900,76
0,0,37,1,1,1,1,0,1400,0,0,18
0,0,75,3,1,8,0,0,2200,837,70,28
0,0,42,1,1,6,1,0,1650,1290,184,21
4,0,148,3,2,14,1,0,1700,610,102,22
0,0,200,2,2,1,1,0,3000,0,9,46
0,0,216,3,3,16,1,0,13000,2328,1230,165
0,0,300,3,2,1,1,1,8300,0,217,125
0,0,73,1,1,2,1,0,1350,0,62,18
1,1,77,3,1,2,1,1,4200,1163,269,55
2,2,50,2,1,1,1,0,850,0,30,12
0,0,480,4,7,1,1,0,14000,0,2186,211
0,0,300,5,5,1,1,0,4000,0,220,61
1,1,180,3,2,9,1,0,4900,1600,459,64
3,3,68,3,2,10,1,0,1600,600,76,24
0,0,62,2,2,1,1,0,1550,560,17,20
0,0,62,2,2,6,0,0,3230,1000,230,41
4,0,212,4,1,1,1,0,1500,0,88,23
0,0,340,3,4,1,1,0,10000,0,1584,151
3,3,280,5,4,1,1,0,10000,0,417,178
0,0,250,4,3,1,1,0,7200,0,434,109
0,0,64,2,1,8,1,0,1600,500,100,21
0,0,25,1,1,12,1,0,2100,318,41,27
0,0,37,1,1,11,0,0,3250,346,69,42
4,0,51,3,1,1,1,0,1100,246,71,14
1,1,75,2,3,2,1,0,1600,862,260,21
0,0,40,1,1,1,0,0,972,0,0,15
1,1,25,1,1,1,1,0,700,50,0,10
3,3,340,5,4,1,1,0,4800,0,300,86
1,1,60,2,1,2,1,0,2650,880,209,35
4,0,90,1,1,7,0,1,1680,1750,100,22
0,0,120,3,3,1,1,0,8900,0,371,134
0,0,200,1,2,1,1,0,8000,0,700,121
0,0,168,4,4,6,1,0,3250,1400,234,42
0,0,212,4,5,16,1,0,10000,4000,834,127
0,0,40,1,1,7,1,0,2400,450,0,31
0,0,78,1,2,10,0,0,2440,900,167,31
0,0,340,3,4,1,1,1,9800,0,392,148
2,2,300,4,4,4,1,0,10000,2200,1114,134
2,2,181,3,3,1,1,0,5500,0,148,91
0,0,68,2,2,6,0,1,6443,630,20,82
0,0,600,6,7,1,1,1,15000,10000,84,226
0,0,138,3,3,1,1,0,2700,0,141,41
2,2,65,2,1,6,0,0,1200,486,101,16
0,0,44,1,1,6,0,0,2000,571,130,26
0,0,600,5,7,1,1,1,9000,0,1875,136
2,2,53,1,1,1,1,0,1300,398,89,18
2,2,340,4,5,20,1,0,12000,2260,872,160
0,0,183,6,5,2,0,0,3800,800,25,58
0,0,80,2,3,6,1,0,3300,1312,427,42
4,0,50,1,1,7,0,1,2800,406,123,36
0,0,293,4,3,5,1,0,1050,3300,500,14
2,2,80,3,2,2,1,0,1800,413,124,24
0,0,30,1,1,1,1,1,1318,143,0,17
0,0,150,3,4,1,1,0,2000,0,200,31
4,0,70,3,2,2,1,1,2010,359,74,26
0,0,85,2,1,1,1,0,2300,500,97,30
1,1,500,5,5,1,1,0,7900,0,486,121
3,3,49,2,1,1,1,0,1220,150,6,22
0,0,325,4,5,1,1,1,11500,0,825,173
1,1,35,1,1,6,0,1,2570,0,58,34
0,0,270,4,3,2,1,0,7500,3260,550,96
0,0,540,4,7,11,1,0,15000,4922,3565,191
0,0,150,3,5,2,1,1,11000,990,284,140
2,2,300,3,3,1,1,0,5000,0,690,82
0,0,42,1,1,21,0,1,2500,2406,202,32
0,0,126,2,1,1,1,0,1700,0,314,26
0,0,67,2,1,4,1,0,2099,1500,250,27
0,0,80,3,3,4,1,1,2000,1374,283,26
0,0,85,3,1,4,1,0,1900,1600,139,25
3,3,290,5,5,4,0,0,5600,3500,49,82
0,0,274,2,3,1,1,0,3000,0,323,46
4,0,46,2,1,3,1,0,970,250,42,13
2,2,50,2,1,4,1,0,860,250,69,12
0,0,42,1,1,1,0,0,1600,0,50,25
4,0,55,1,1,2,1,0,1195,0,0,16
1,1,55,1,2,2,1,0,1200,650,55,16
2,2,80,2,3,6,1,0,3260,980,350,44
0,0,42,1,1,5,1,0,2300,460,95,30
4,0,70,2,1,3,1,0,1275,500,74,17
4,0,78,3,2,15,1,0,1935,542,73,25
2,2,55,2,1,2,1,0,1100,200,91,15
0,0,63,2,1,3,1,0,1120,600,34,15
0,0,57,2,2,8,1,0,2550,358,132,33
3,3,78,2,1,2,1,0,1330,80,91,20
0,0,140,2,2,7,1,0,6740,1260,0,86
2,2,71,3,2,3,1,0,1300,270,101,18
0,0,845,5,9,1,1,1,8499,0,1000,128
2,2,70,2,1,3,0,0,1100,344,107,15
4,0,40,1,1,8,0,0,595,327,12,8
0,0,82,2,2,2,1,1,3100,750,51,40
0,0,31,1,1,4,1,0,3200,272,64,41
3,3,62,2,2,7,0,1,3900,800,100,57
0,0,156,4,4,9,1,1,3510,1531,995,45
0,0,300,3,4,1,0,0,4340,0,550,66
1,1,35,1,1,1,1,0,750,0,0,10
0,0,40,1,1,13,0,0,1600,1100,160,21
0,0,39,1,1,5,1,1,1700,300,50,22
2,2,100,3,3,6,0,0,1800,720,143,24
1,1,60,2,1,7,1,0,1100,528,86,15
0,0,43,2,1,1,0,0,1250,0,120,16
1,1,120,2,2,8,1,1,12000,990,125,155
2,2,90,3,1,1,1,0,1360,0,1,23
0,0,170,3,2,14,1,1,10500,1670,84,134
2,2,154,4,2,4,0,1,5400,2150,647,72
0,0,108,3,3,3,1,0,4800,1800,393,61
0,0,20,1,1,4,1,1,1800,602,130,23
1,1,200,4,3,7,1,0,2300,1940,467,30
2,2,800,7,7,1,1,1,8900,0,943,146
0,0,43,2,2,1,0,1,1750,0,70,23
4,0,125,2,1,4,1,0,850,778,120,11
4,0,28,1,1,1,0,1,1390,0,0,18
0,0,37,1,1,1,0,1,2600,604,252,33
0,0,60,3,2,1,1,1,2430,0,0,37
0,0,121,2,3,20,1,0,2560,825,170,33
2,2,600,5,5,1,1,0,7500,0,158,123
0,0,161,3,3,10,1,0,2750,1500,418,35
4,0,60,2,1,2,1,0,1350,497,67,18
0,0,60,3,1,7,1,0,1700,630,8,22
1,1,55,2,1,2,1,0,2300,523,109,30
0,0,90,3,1,2,1,0,3000,1000,50,39
0,0,65,2,1,1,1,0,1500,0,84,23
3,3,18,1,1,16,1,0,700,480,15,11
0,0,345,3,3,2,1,0,12750,3000,834,162
3,3,50,2,1,4,1,0,1190,600,42,18
0,0,230,4,5,7,1,0,12500,3240,917,159
0,0,100,2,2,3,1,0,1850,299,60,24
0,0,136,3,3,13,1,0,4206,1430,364,54
3,3,263,3,3,2,1,1,3500,30,150,52
2,2,65,2,2,3,1,0,1700,230,115,23
2,2,166,2,2,6,0,0,2100,300,253,28
0,0,20,1,1,5,1,1,1800,602,130,23
4,0,308,4,3,1,1,0,3900,0,381,59
0,0,400,4,3,1,1,0,10600,0,459,160
2,2,140,3,4,11,1,0,3000,525,307,40
4,0,47,1,1,1,1,1,550,380,14,7
0,0,178,3,3,8,1,1,8300,2500,700,106
2,2,100,3,2,1,1,0,1500,288,60,20
0,0,62,3,2,6,0,1,4800,1550,167,61
0,0,390,4,4,8,0,1,8600,8500,3917,109
0,0,217,3,4,10,1,0,9000,2200,458,115
2,2,280,4,4,8,1,1,9000,2850,503,120
0,0,30,1,1,4,0,0,2500,673,62,32
0,0,39,1,1,11,1,1,2500,390,0,32
2,2,118,3,3,1,1,0,1230,350,88,17
0,0,42,1,1,17,0,1,1900,1352,150,25
0,0,120,2,3,19,1,1,9920,0,0,126
0,0,174,4,5,13,1,1,4745,1850,567,61
0,0,450,4,4,7,1,0,10000,5096,0,127
2,2,50,2,1,2,1,0,900,250,69,12
0,0,50,2,2,6,1,1,7070,1720,0,90
1,1,80,2,1,2,1,0,2000,300,76,26
3,3,134,3,2,4,1,0,2900,985,242,43
4,0,188,5,4,1,1,0,4000,0,178,61
1,1,90,2,2,3,1,1,4850,1100,200,63
0,0,340,4,4,14,0,0,5000,5000,1084,64
0,0,110,3,3,1,1,0,2800,0,77,43
1,1,58,2,1,9,1,0,2673,500,0,35
1,1,37,1,1,10,1,1,1840,687,86,24
0,0,280,3,5,1,1,0,8000,0,0,121
0,0,220,3,4,16,1,1,8000,1500,555,102
0,0,272,5,5,1,1,0,11000,0,917,166
0,0,49,2,1,18,1,1,2000,370,80,26
