cidade,estado,area,num_quartos,num_banheiros,num_andares,aceita_animais,mobilia,valor_aluguel,valor_condominio,valor_iptu,valor_seguro_incendio,num_pca_0,num_pca_1,valor_pca_0,valor_pca_1,cluster
0,0,121.0,3,3,12,1,0,2040.0,800.0,334.0,26,0.7673371720898644,1.1820399141743214,-0.4037228966924479,0.014214230591847572,0
4,0,43.0,1,1,4,1,1,2100.0,498.0,84.0,27,-1.5399194448946607,-0.24827598318863403,-0.6430323227180426,0.016101814750266667,0
0,0,20.0,1,1,3,0,1,1360.0,1700.0,0.0,18,-1.5510745739327056,-0.4447467281124143,-0.857111769469132,0.10535883510563254,0
4,0,58.0,2,1,3,1,0,950.0,289.0,11.0,13,-0.9502335431044285,-0.5291506992542256,-0.9284094231501577,0.030356361004838513,0
2,2,570.0,5,6,1,1,1,8330.0,0.0,873.0,137,3.3708130988633394,-1.1069094018863794,1.8060612018279538,-0.23711166954306262,3
0,0,89.0,3,2,19,1,0,6000.0,900.0,184.0,77,0.33725631384437416,2.5436561885126148,0.2118927659522375,-0.0413256557735073,5
0,0,40.0,1,1,1,1,0,1100.0,0.0,50.0,17,-1.5733848320087958,-0.8376882179599747,-0.830318366760535,0.00468118183264177,0
1,1,40.0,1,1,1,1,1,1950.0,386.0,91.0,26,-1.5733848320087958,-0.8376882179599747,-0.651564153404072,0.010512254599251529,0
0,0,25.0,1,1,14,1,0,1650.0,257.0,0.0,21,-1.4283681545142106,1.7164314660491682,-0.8194177463396664,0.017856547935184253,0
3,3,50.0,2,1,13,1,0,1130.0,340.0,30.0,17,-0.8386822527239784,1.4355567499835769,-0.8487957547690584,0.025935463121253437,0
3,3,90.0,3,1,1,1,0,1130.0,145.0,55.0,17,-0.37170277035224125,-1.0064961602435973,-0.8245178474253229,0.012623176645653291,0
0,0,173.0,3,3,2,1,0,2000.0,3000.0,825.0,26,0.6557858817094144,-0.7826675350634809,0.10406143368640779,0.10027573574155889,0
4,0,91.0,3,2,12,1,0,2250.0,700.0,175.0,29,0.2591704105780591,1.1683609740461534,-0.5199084315915724,0.017302746692715757,0
0,0,530.0,5,6,2,1,1,15000.0,8300.0,5000.0,191,3.3819682279013845,-0.9104386569625992,6.833681634850568,-0.1791979835568959,1
2,2,155.0,1,4,4,0,0,2790.0,1117000.0,64.0,38,-0.015419160359244751,-0.2072391628041298,5.235959344158784,64.34909388739463,2
0,0,87.0,3,2,17,1,0,1400.0,850.0,200.0,18,0.31494605576828416,2.150714698665054,-0.6592422830823433,0.03977989654416514,0
0,0,300.0,3,3,1,1,0,5000.0,0.0,584.0,76,0.6446307526713694,-0.9791382799872611,0.5967052990199913,-0.12493121132607185,5
0,0,136.0,3,3,13,1,0,4206.0,1430.0,364.0,54,0.7784923011279095,1.3785106590981018,0.05082391760833293,0.007546079826697555,5
0,0,52.0,2,1,4,1,0,1340.0,0.0,0.0,17,-0.9390784140663835,-0.3326799543304453,-0.8808770388823618,0.00882892694595452,0
3,3,94.0,2,2,8,1,0,2900.0,600.0,230.0,43,-0.38629113640239815,0.4668819654928438,-0.25431933247515015,-0.013267174915697457,0
1,1,300.0,4,5,7,1,0,12750.0,3850.0,750.0,165,2.328736080751527,0.14264009866994518,2.1224348920990845,-0.04550980836917347,3
1,1,100.0,3,3,3,1,0,3229.0,850.0,100.0,42,0.6669410107474594,-0.5861967901397007,-0.3995228622333524,0.013371193408675314,0
0,0,240.0,3,4,3,1,1,4950.0,3600.0,1000.0,63,1.1751077722592649,-0.5725178500115327,0.8403881180937386,0.06683606488024808,5
2,2,308.0,2,3,1,1,0,2000.0,0.0,171.0,33,0.04378972184309219,-0.8947343088454499,-0.46740853683061834,-0.028492490249651954,0
0,0,350.0,4,5,15,1,1,4590.0,2700.0,1334.0,59,2.4179771130558874,1.714406058060187,1.1133586083241007,-0.006956442952479227,5
0,0,75.0,2,2,2,1,0,1450.0,570.0,0.0,19,-0.4532219106306682,-0.7119425040498377,-0.8478800552846861,0.038787659210895914,0
0,0,155.0,3,2,4,1,1,11700.0,2600.0,667.0,149,0.16992937827369908,-0.40340498534408853,1.7915302381280527,-0.08752953743802154,3
0,0,260.0,3,5,12,1,0,6000.0,2227.0,1468.0,77,1.783670695113475,1.2093977944306575,1.5170543168494381,-0.07136090274266901,5
0,0,120.0,2,2,22,0,1,3500.0,1400.0,375.0,45,-0.23011932986976805,3.217472394425767,-0.07352102739109569,0.017918661655801412,0
0,0,240.0,4,5,6,0,0,3500.0,1869.0,717.0,45,2.317580951713482,-0.053830646253835046,0.27470885437530823,0.016577911378099282,5
0,0,33.0,1,1,14,1,1,2800.0,600.0,112.0,36,-1.4283681545142106,1.7164314660491682,-0.47888185516801574,0.006643559949004259,0
1,1,48.0,1,1,1,0,0,1020.0,626.0,53.0,14,-1.5733848320087958,-0.8376882179599747,-0.8691745991110715,0.04484853162051151,0
1,1,36.0,1,1,5,1,0,1130.0,350.0,42.0,15,-1.5287643158566158,-0.05180523826485377,-0.8666800485653775,0.028408349326488176,0
0,0,270.0,6,3,1,1,0,4500.0,0.0,417.0,68,2.4471538451562007,-1.232350193412695,0.307560412435542,-0.09950967819356883,5
4,0,75.0,2,1,2,1,0,1200.0,670.0,121.0,16,-0.9613886721424735,-0.7256214441780058,-0.7701191111981498,0.03885142939614541,0
1,1,46.0,2,1,3,0,0,1600.0,270.0,0.0,21,-0.9502335431044285,-0.5291506992542256,-0.8193509844251878,0.018605775529780513,0
0,0,350.0,3,3,1,0,0,10000.0,0.0,1292.0,151,0.6446307526713694,-0.9791382799872611,2.44023098717957,-0.29211388638719066,3
3,3,131.0,3,3,10,1,1,1750.0,1625.0,121.0,26,0.7450269140137744,0.789098424326761,-0.6148660261279855,0.07943076058547581,0
4,0,90.0,3,2,3,1,0,1300.0,920.0,129.0,17,0.15877424923565409,-0.5998757302678688,-0.7457109754757234,0.0511500050942654,0
1,1,26.0,1,1,4,0,0,1650.0,390.0,120.0,22,-1.5399194448946607,-0.24827598318863403,-0.6823590422946547,0.014121126228117427,0
0,0,70.0,2,2,1,1,0,1880.0,0.0,0.0,29,-0.4643770396687132,-0.908413248973618,-0.7004586563360397,-0.008523169735103139,0
2,2,40.0,1,1,1,0,0,900.0,0.0,0.0,15,-1.5733848320087958,-0.8376882179599747,-0.9109467693067488,0.01172094305946413,0
2,2,320.0,4,2,1,1,0,3200.0,0.0,206.0,53,0.7373050219878412,-1.0772211912572405,-0.13132016210146932,-0.06031607296406697,0
0,0,213.0,2,2,1,1,0,5150.0,0.0,0.0,78,-0.4643770396687132,-0.908413248973618,0.03624973906144255,-0.07937756451608857,5
0,0,80.0,2,1,1,0,0,1100.0,0.0,0.0,14,-0.9725438011805185,-0.922092189101786,-0.9259816345189423,0.013166951116218937,0
4,0,70.0,1,1,6,1,0,800.0,500.0,30.0,11,-1.5176091868185708,0.14466550665892647,-0.9381832609409455,0.04383277416450535,0
0,0,270.0,4,4,5,1,0,12850.0,4500.0,1834.0,163,1.798259061163632,-0.26398033130578336,3.1918152689998256,-0.09507952658247167,3
1,1,70.0,2,1,3,1,0,1300.0,800.0,44.0,17,-0.9502335431044285,-0.5291506992542256,-0.8322769819087843,0.051285224759854746,0
3,3,300.0,6,2,1,1,0,6000.0,0.0,242.0,107,1.9389870836443959,-1.246029133540863,0.7169648032846956,-0.1413868845104116,5
0,0,220.0,4,5,14,1,1,12000.0,2050.0,750.0,153,2.406821984017842,1.5179353131364066,1.9327725521634296,-0.13189691709375057,3
3,3,64.0,2,2,7,1,0,1600.0,450.0,34.0,24,-0.39744626544044315,0.2704112205690635,-0.7389420960068319,0.021821205223026913,0
1,1,80.0,3,3,7,0,0,1470.0,1100.0,0.0,19,0.7115615268996395,0.19968618955542028,-0.845158223386716,0.06933309191366616,0
0,0,56.0,1,1,9,1,1,2500.0,625.0,81.0,32,-1.4841437997044358,0.7340777414302672,-0.5702393044352483,0.016440016443577864,0
0,0,161.0,4,3,1,1,0,10000.0,1450.0,467.0,127,1.2454717834996467,-1.0635422511290724,1.2526226533070817,-0.10540420541198706,3
0,0,35.0,1,1,1,1,0,1350.0,350.0,0.0,18,-1.5733848320087958,-0.8376882179599747,-0.8640447375111314,0.02755443105140647,0
0,0,720.0,4,6,1,1,1,12750.0,0.0,2613.0,192,2.769972068035062,-1.0225054307445682,4.392420578338165,-0.4609836426078605,1
0,0,280.0,4,5,6,0,0,3200.0,2500.0,750.0,41,2.317580951713482,-0.053830646253835046,0.2511786377450892,0.05599078661419628,5
3,3,96.0,3,2,2,1,0,2100.0,408.0,84.0,31,0.14761912019760906,-0.796346475191649,-0.583355059738735,0.005130822252965711,0
0,0,81.0,3,2,4,1,0,1510.0,204.0,0.0,20,0.16992937827369908,-0.40340498534408853,-0.834724794741657,0.016248012721662042,0
0,0,62.0,2,1,1,1,0,1650.0,580.0,92.0,21,-0.9725438011805185,-0.922092189101786,-0.7247310128373083,0.028840121007811043,0
2,2,125.0,3,2,2,1,0,1200.0,150.0,69.0,16,0.14761912019760906,-0.796346475191649,-0.8253706067839901,0.013195980530140624,0
0,0,37.0,1,1,6,1,1,4150.0,890.0,110.0,53,-1.5176091868185708,0.14466550665892647,-0.22382218919953992,-0.0010591285626093143,0
0,0,60.0,2,2,11,1,0,4000.0,1680.0,200.0,51,-0.3528257492882631,1.0562942002641844,-0.1588292396170985,0.0398969309416326,0
0,0,230.0,4,2,1,1,0,5000.0,3600.0,1551.0,64,0.7373050219878412,-1.0772211912572405,1.4125795500884624,0.019681905674786792,5
0,0,210.0,4,5,1,1,1,8500.0,3800.0,0.0,108,2.261805306523257,-1.0361843708727363,0.5068107165825056,0.09624718297094066,5
0,0,450.0,4,3,1,1,0,14000.0,0.0,175.0,211,1.2454717834996467,-1.0635422511290724,2.2128421647095733,-0.28621374396107224,3
0,0,234.0,3,5,1,1,1,3680.0,0.0,400.0,56,1.66096427569498,-0.951780399730925,0.10995208136779877,-0.08074734817398484,5
2,2,135.0,4,3,2,0,0,2450.0,868.0,308.0,33,1.2566269125376917,-0.8670715062052922,-0.3244201335424017,0.010168038302143878,0
3,3,92.0,2,2,2,1,0,1700.0,450.0,67.0,25,-0.4532219106306682,-0.7119425040498377,-0.6905385071942328,0.01763768539148569,0
0,0,412.0,3,5,21,1,0,3952.0,2000.0,459.0,51,1.8840668564558802,2.9776344987446794,0.10470805217651175,0.036854136660118754,5
0,0,42.0,1,1,27,1,0,5300.0,560.0,100.0,68,-1.2833514770196255,4.270551150058312,-0.01010567096238019,-0.04093855471563521,5
0,0,33.0,1,1,12,0,1,3000.0,385.0,125.0,39,-1.4506784125903007,1.323489976201608,-0.4217361441345972,-0.011163949707505625,0
0,0,190.0,4,4,1,0,0,4450.0,0.0,223.0,67,1.753638545011452,-1.0498633110009044,0.09635789939066092,-0.08197041909716057,5
0,0,165.0,4,3,10,1,1,6300.0,2440.0,1292.0,80,1.3458679448420519,0.7046944531849497,1.3852862549082599,-0.048823058141072434,5
3,3,44.0,1,1,5,1,0,1200.0,355.0,20.0,18,-1.5287643158566158,-0.05180523826485377,-0.843795591002986,0.026183497465541463,0
0,0,60.0,2,1,4,1,0,1275.0,603.0,109.0,17,-0.9390784140663835,-0.3326799543304453,-0.7675624079313532,0.034539476409820365,0
0,0,380.0,3,3,1,1,0,11000.0,3580.0,1084.0,140,0.6446307526713694,-0.9791382799872611,2.0829085979596487,-0.0526274251180777,3
1,1,73.0,2,1,4,1,0,830.0,375.0,120.0,11,-0.9390784140663835,-0.3326799543304453,-0.8478195926070279,0.029162721474039983,0
2,2,19.0,1,1,5,1,0,1100.0,620.0,85.0,15,-1.5287643158566158,-0.05180523826485377,-0.8218129969322067,0.04040216933988443,0
4,0,230.0,3,5,6,1,0,7500.0,1800.0,0.0,96,1.716739920885205,0.030573324887976226,0.31612127027025827,-0.0016665041320402967,5
1,1,115.0,3,2,8,1,1,2680.0,1090.0,114.0,35,0.2145498944258791,0.38247799435103247,-0.48937796287268454,0.036163775228316014,0
4,0,600.0,3,3,1,1,0,5500.0,0.0,384.0,83,0.6446307526713694,-0.9791382799872611,0.49971466701803907,-0.1184622872701045,5
1,1,700.0,5,5,1,1,1,15000.0,1380.0,1667.0,229,2.862646337351534,-1.1205883420145475,3.9992275486428532,-0.35647721235292446,3
3,3,35.0,1,1,1,1,0,815.0,100.0,17.0,12,-1.5733848320087958,-0.8376882179599747,-0.938347863233612,0.020412023080404126,0
2,2,15.0,1,1,3,0,1,1100.0,0.0,0.0,15,-1.5510745739327056,-0.4447467281124143,-0.9109467693067488,0.01172094305946413,0
4,0,80.0,3,2,2,1,0,1450.0,570.0,125.0,19,0.14761912019760906,-0.796346475191649,-0.7214833749801194,0.028418296427614044,0
0,0,150.0,3,2,7,1,1,6715.0,1843.0,340.0,86,0.2033947653878341,0.1860072494272522,0.509792416447712,-0.012932875983662096,5
2,2,105.0,3,2,2,0,0,3300.0,1681.0,390.0,44,0.14761912019760906,-0.796346475191649,-0.07194520650762871,0.034315188800219824,0
2,2,204.0,4,4,22,0,1,10000.0,2701.0,760.0,134,1.9878962548103971,3.0760223323984808,1.6605650788119266,-0.06773330041636723,3
1,1,125.0,3,1,11,1,0,2600.0,1317.0,170.0,33,-0.26015147997179117,0.9582112889942049,-0.4616562147831932,0.04749298327440373,0
1,1,50.0,2,1,3,0,0,2300.0,490.0,50.0,30,-0.9502335431044285,-0.5291506992542256,-0.6323487083793677,0.01412319412191877,0
0,0,250.0,3,4,1,0,0,3740.0,0.0,234.0,57,1.1527975141831748,-0.965459339859093,-0.04286784486447233,-0.06842284245454133,5
0,0,300.0,3,4,7,1,1,2000.0,3000.0,1250.0,26,1.2197282884114449,0.21336512968358837,0.5338101467219346,0.06501990227840053,5
0,0,80.0,2,1,1,1,0,1500.0,0.0,55.0,23,-0.9725438011805185,-0.922092189101786,-0.7350533082751913,-0.0044096410192183385,0
1,1,130.0,3,4,2,0,0,1400.0,1200.0,334.0,19,1.1639526432212197,-0.7689885949353128,-0.5069127404246174,0.047389443745938925,0
0,0,120.0,2,3,2,1,0,3300.0,904.0,195.0,42,0.054944850881137194,-0.6982635639216696,-0.30318406648020174,0.00860265385555014,0
0,0,540.0,3,3,9,1,0,15000.0,6200.0,3500.0,191,0.7338717849757295,0.5926276794029808,5.3061368542415455,-0.17579470313075402,1
0,0,23.0,1,1,23,1,0,2100.0,392.0,41.0,27,-1.3279719931718057,3.4846681703631903,-0.6870571471224075,0.013559789007161585,0
0,0,15.0,1,1,1,0,1,2500.0,0.0,0.0,32,-1.5733848320087958,-0.8376882179599747,-0.6553540606994591,-0.012861193905367552,0
0,0,72.0,1,2,19,1,0,4000.0,900.0,200.0,51,-0.8644257478121805,2.712464130796237,-0.16283495448580929,-0.005056724734142455,0
1,1,95.0,3,2,7,1,0,2300.0,985.0,122.0,30,0.2033947653878341,0.1860072494272522,-0.5570021322418709,0.03667872264529797,0
0,0,330.0,4,5,13,1,0,10000.0,2870.0,1119.0,127,2.395666854979797,1.3214645682126265,1.9192001930495084,-0.07765209520291787,3
0,0,75.0,2,2,7,0,1,6600.0,1600.0,400.0,84,-0.39744626544044315,0.2704112205690635,0.5391451583219571,-0.02902294673588848,5
0,0,53.0,1,1,4,1,0,4398.0,690.0,200.0,56,-1.5399194448946607,-0.24827598318863403,-0.08873909012026383,-0.024389672315240536,5
0,0,178.0,3,2,2,0,0,1900.0,1200.0,180.0,25,0.14761912019760906,-0.796346475191649,-0.5724242592866826,0.051488450354413365,0
0,0,150.0,3,2,1,1,0,4000.0,0.0,24.0,61,0.13646399115956406,-0.9928172201154293,-0.19507480692737042,-0.056786345205647015,5
0,0,50.0,2,1,4,1,0,1200.0,520.0,30.0,16,-0.9390784140663835,-0.3326799543304453,-0.8629062242423188,0.03775539171857171,0
0,0,150.0,3,2,1,0,0,2500.0,0.0,59.0,38,0.13646399115956406,-0.9928172201154293,-0.5054856363225425,-0.026431581479605427,0
3,3,25.0,1,1,1,1,1,984.0,286.0,11.0,15,-1.5733848320087958,-0.8376882179599747,-0.8983550993214197,0.027291446215652847,0
0,0,210.0,3,4,13,0,0,12000.0,3150.0,1155.0,153,1.286659062639715,1.3921895992262698,2.3479468814214846,-0.10209747143036256,3
2,2,75.0,3,2,4,1,0,1500.0,600.0,75.0,20,0.16992937827369908,-0.40340498534408853,-0.7568531159332637,0.032849020240932565,0
0,0,350.0,4,4,1,1,0,8000.0,0.0,989.0,121,1.753638545011452,-1.0498633110009044,1.6827994777554955,-0.2235983092978713,3
3,3,49.0,2,1,7,1,0,1150.0,360.0,30.0,17,-0.9056130269522484,0.2567322804408954,-0.8486930441313992,0.027088120959093825,0
3,3,40.0,1,1,4,0,1,2000.0,0.0,0.0,30,-1.5399194448946607,-0.24827598318863403,-0.6854237911238461,-0.009969177791857945,0
0,0,45.0,1,1,2,0,1,4200.0,1900.0,350.0,54,-1.5622297029707508,-0.6412174730361945,0.039081189399213845,0.0357949076476742,5
0,0,46.0,1,1,8,0,1,7600.0,900.0,118.0,97,-1.4952989287424807,0.5376069965064869,0.44585262299529654,-0.06477079335903056,5
0,0,80.0,2,2,15,1,0,11000.0,2000.0,0.0,140,-0.3082052331360831,1.8421771799593052,0.9786824459833654,-0.05376428025084786,3
0,0,30.0,1,1,3,1,1,2850.0,400.0,0.0,37,-1.5510745739327056,-0.4447467281124143,-0.5781255218853065,0.0029619225676661494,0
1,1,105.0,2,2,10,1,0,1530.0,1780.0,134.0,20,-0.3639808783263081,0.8598234553404042,-0.6911339552076124,0.09596149343980633,0
0,0,114.0,3,1,1,1,0,2570.0,0.0,150.0,39,-0.37170277035224125,-1.0064961602435973,-0.39843398784862444,-0.035426485642589434,0
0,0,200.0,3,3,1,1,0,7000.0,0.0,425.0,106,0.6446307526713694,-0.9791382799872611,0.8869746780383878,-0.15512162356838147,5
0,0,60.0,2,2,11,1,0,4000.0,647.0,21.0,51,-0.3528257492882631,1.0562942002641844,-0.34513429024833836,-0.004788918877163701,0
0,0,80.0,2,2,1,1,0,3000.0,0.0,59.0,46,-0.4643770396687132,-0.908413248973618,-0.3852067146249944,-0.03799964593364386,0
4,0,87.0,4,2,4,1,0,1600.0,784.0,106.0,21,0.7707704091019763,-0.4878089564858998,-0.7095269361390725,0.03943586232205541,0
1,1,110.0,3,1,1,1,0,5000.0,557.0,188.0,65,-0.37170277035224125,-1.0064961602435973,0.03375758973980537,-0.04407346062047728,5
2,2,113.0,4,2,3,1,0,4000.0,1587.0,429.0,54,0.7596152800639312,-0.6842797014096801,0.11735646987233275,0.011202375206438017,5
0,0,150.0,3,2,1,0,0,3000.0,700.0,42.0,39,0.13646399115956406,-0.9928172201154293,-0.5040458473136963,0.013875668126579617,0
3,3,60.0,2,2,11,1,0,1500.0,469.0,51.0,22,-0.3528257492882631,1.0562942002641844,-0.7517243028040216,0.024398012943958543,0
3,3,43.0,1,1,4,0,1,2100.0,290.0,66.0,31,-1.5399194448946607,-0.24827598318863403,-0.6021621744647823,-0.00017667074949997562,0
0,0,130.0,3,2,4,1,1,3500.0,800.0,0.0,45,0.16992937827369908,-0.40340498534408853,-0.45579238743457345,0.014447014870435431,0
0,0,69.0,3,2,7,1,1,1900.0,650.0,185.0,25,0.2033947653878341,0.1860072494272522,-0.5701929346101293,0.019375585302471462,0
0,0,187.0,3,2,1,1,0,3500.0,500.0,193.0,53,0.13646399115956406,-0.9928172201154293,-0.141897650911663,-0.030421213288596007,0
0,0,355.0,4,4,1,1,0,7300.0,0.0,660.0,110,1.753638545011452,-1.0498633110009044,1.1847398978597472,-0.18040005782797058,5
3,3,90.0,2,1,2,1,0,1100.0,405.0,380.0,17,-0.9613886721424735,-0.7256214441780058,-0.49455124034387915,0.0006473853010454629,0
0,0,190.0,3,4,1,1,0,5000.0,0.0,275.0,76,1.1527975141831748,-0.965459339859093,0.2842527053071023,-0.09929814652579907,5
0,0,350.0,3,5,13,1,0,3490.0,4000.0,1750.0,45,1.7948258241515203,1.405868539354438,1.3301948388548408,0.05370118995895107,5
2,2,168.0,5,3,2,1,0,2900.0,1443.0,408.0,39,1.8574679433659689,-0.9514754773471035,-0.13014066719288375,0.02633541257290066,0
1,1,73.0,2,1,1,1,0,2800.0,1600.0,204.0,37,-0.9725438011805185,-0.922092189101786,-0.3656835013686986,0.05519859277577331,0
4,0,60.0,2,1,1,1,0,1300.0,0.0,180.0,20,-0.9725438011805185,-0.922092189101786,-0.6537612236072051,-0.010440979632235791,0
2,2,362.0,4,5,19,0,0,15000.0,4138.0,1975.0,200,2.462597629208067,2.5002890377553078,3.8888216746929043,-0.18114157276685236,3
0,0,90.0,3,2,1,1,0,1700.0,0.0,136.0,26,0.13646399115956406,-0.9928172201154293,-0.6080436638012516,-0.015467012273049394,0
1,1,56.0,2,1,18,1,0,1000.0,568.0,88.0,13,-0.7829066075337534,2.4179104746024778,-0.8491162546871981,0.04004841036821027,0
0,0,16.0,1,1,1,0,0,850.0,0.0,30.0,11,-1.5733848320087958,-0.8376882179599747,-0.9407510268824268,0.015016328218495693,0
0,0,90.0,2,2,15,0,1,10000.0,1400.0,0.0,127,-0.3082052331360831,1.8421771799593052,0.7801478790950722,-0.06954591064824697,5
2,2,67.0,1,1,13,1,0,850.0,375.0,55.0,12,-1.4395232835522556,1.519960721125388,-0.898511001153209,0.03310878206459175,0
1,1,30.0,1,1,10,1,0,1100.0,850.0,60.0,15,-1.4729886706663906,0.9305484863540474,-0.8459111606600387,0.055731607031705245,0
0,0,290.0,6,3,1,1,0,8000.0,0.0,1525.0,121,2.4471538451562007,-1.232350193412695,2.2247884429014775,-0.26806213691258396,3
0,0,266.0,3,3,10,1,0,6400.0,4700.0,1500.0,82,0.7450269140137744,0.789098424326761,1.6372863634149413,0.061280641750000545,5
4,0,47.0,2,1,4,1,0,900.0,260.0,25.0,12,-0.9390784140663835,-0.3326799543304453,-0.9294367905928457,0.028969646564997183,0
1,1,590.0,6,6,1,1,1,8000.0,750.0,975.0,122,3.9716541296916166,-1.1913133730281908,1.6875295636857994,-0.18065827980388408,3
0,0,900.0,4,9,1,1,0,15000.0,0.0,5700.0,226,4.2944723525704775,-0.9814686103600639,8.025098412354325,-0.7662296998334529,1
0,0,86.0,2,1,1,1,0,2200.0,0.0,110.0,34,-0.9725438011805185,-0.922092189101786,-0.5140552516070533,-0.024878249268165214,0
0,0,290.0,3,3,1,1,1,15000.0,0.0,1000.0,226,0.6446307526713694,-0.9791382799872611,3.2725832329026163,-0.37634165918205464,3
0,0,160.0,3,1,1,1,0,5000.0,0.0,225.0,76,-0.37170277035224125,-1.0064961602435973,0.23369403318527565,-0.09515040141248632,5
0,0,37.0,1,1,3,0,1,3500.0,470.0,127.0,45,-1.5510745739327056,-0.4447467281124143,-0.32906808576651125,-0.015107112041745318,0
4,0,73.0,3,1,4,1,0,850.0,308.0,46.0,11,-0.33823738323810626,-0.4170839254722566,-0.9229905079834898,0.031439980484977564,0
0,0,350.0,4,5,17,1,1,15000.0,2400.0,2400.0,191,2.4402873711319772,2.107347547907747,4.174331046406101,-0.303549299827547,1
1,1,57.0,1,1,2,1,0,1100.0,200.0,10.0,15,-1.5622297029707508,-0.6412174730361945,-0.8998079285057909,0.022417972415205437,0
4,0,48.0,1,1,9,1,0,650.0,350.0,21.0,9,-1.4841437997044358,0.7340777414302672,-0.9781238821297058,0.03882645061460836,0
1,1,30.0,1,1,8,1,0,800.0,390.0,25.0,11,-1.4952989287424807,0.5376069965064869,-0.9438040366602541,0.0379079305677145,0
4,0,198.0,6,3,1,1,0,2000.0,0.0,145.0,31,2.4471538451562007,-1.232350193412695,-0.5237687767583552,-0.023443646677219713,0
3,3,47.0,1,1,2,0,0,1000.0,300.0,59.0,15,-1.5622297029707508,-0.6412174730361945,-0.8497468766381046,0.024116471393360876,0
3,3,60.0,2,1,3,1,0,800.0,250.0,22.0,12,-0.9502335431044285,-0.5291506992542256,-0.9325216662389849,0.028642182352875755,0
0,0,230.0,3,3,9,1,1,5000.0,1700.0,109.0,64,0.7338717849757295,0.5926276794029808,-0.055290064482648164,0.029800380147889733,5
2,2,90.0,2,1,1,0,0,1520.0,0.0,0.0,25,-0.9725438011805185,-0.922092189101786,-0.7605981171848137,-0.002739137508083917,0
1,1,129.0,3,2,8,1,1,3255.0,1200.0,167.0,42,0.2145498944258791,0.38247799435103247,-0.3299768054310678,0.02798472711904299,0
0,0,240.0,4,4,22,1,0,6672.0,1980.0,417.0,85,1.9878962548103971,3.0760223323984808,0.5733214741710975,-0.009978689212202282,5
3,3,52.0,1,1,1,1,0,1200.0,150.0,42.0,18,-1.5733848320087958,-0.8376882179599747,-0.8226025593053895,0.012543746777819892,0
0,0,250.0,3,4,8,1,0,6000.0,1610.0,1089.0,77,1.2308834174494898,0.40983587460736864,1.130650958994204,-0.0754804890811343,5
0,0,200.0,3,2,19,1,0,10000.0,2573.0,1121.0,127,0.33725631384437416,2.5436561885126148,1.9196972869651416,-0.0949349738993801,3
2,2,312.0,4,3,1,1,0,2300.0,1498.0,463.0,31,1.2454717834996467,-1.0635422511290724,-0.1945225953028596,0.03651076645635614,0
0,0,230.0,5,5,1,1,0,9900.0,0.0,620.0,149,2.862646337351534,-1.1205883420145475,1.730652703437833,-0.23347617595075776,3
0,0,72.0,2,2,9,1,0,2480.0,750.0,209.0,32,-0.37513600736435315,0.6633527104166239,-0.4401671623180016,0.013025900439999648,0
0,0,55.0,2,1,5,1,1,2400.0,620.0,24.0,31,-0.9279232850283385,-0.13620920940666506,-0.642936733525739,0.022326289470049106,0
1,1,72.0,2,2,2,0,1,3600.0,914.0,133.0,47,-0.4532219106306682,-0.7119425040498377,-0.2906511385314696,0.007092146431204116,0
0,0,50.0,2,1,1,1,0,1200.0,0.0,83.0,19,-0.9725438011805185,-0.922092189101786,-0.7668799127357424,-0.0009483460556542541,0
2,2,160.0,3,3,4,1,0,2400.0,150.0,263.0,32,0.6780961397855044,-0.3897260452159204,-0.38864511555620634,-0.026033399417589715,0
